node_id,actor,actor_full,premise_id,converge_F,g_entailment_max,nivel,texto
BroadlyAffectedAutism_4_140,BR,Broadly affected autism,A21,1,0.9951,4,BroadlyAffectedAutism cannot process this event as learning information
BroadlyAffectedAutism_3_43,BR,Broadly affected autism,A18,1,0.9958,3,BroadlyAffectedAutism cannot retrieve stored classroom social rules
BroadlyAffectedAutism_4_142,BR,Broadly affected autism,A18,1,0.9933,4,BroadlyAffectedAutism cannot match current situation to pragmatic rule entries
BroadlyAffectedAutism_4_143,BR,Broadly affected autism,A23,1,0.9971,4,BroadlyAffectedAutism fails to detect implicit classroom behavioral expectations
BroadlyAffectedAutism_3_44,BR,Broadly affected autism,A11,1,0.9974,3,BroadlyAffectedAutism cannot sustain attention on the lesson
BroadlyAffectedAutism_4_126,BR,Broadly affected autism,A2,1,0.9976,4,BroadlyAffectedAutism's attention is captured by the buzzing stimulus
BroadlyAffectedAutism_4_127,BR,Broadly affected autism,A24,1,0.9977,4,BroadlyAffectedAutism fails to register lesson feedback as learning
BroadlyAffectedAutism_4_128,BR,Broadly affected autism,A5,1,0.9911,4,BroadlyAffectedAutism processes fragmented light and sound details separately
BroadlyAffectedAutism_4_129,BR,Broadly affected autism,A11,1,0.9972,4,BroadlyAffectedAutism requires effortful control to redirect attention
BroadlyAffectedAutism_5_226,BR,Broadly affected autism,A11,1,0.9979,5,BroadlyAffectedAutism cannot sustain redirected attention automatically
BroadlyAffectedAutism_3_45,BR,Broadly affected autism,A1,1,0.9972,3,BroadlyAffectedAutism remains unavailable until sensory regulation restores
BroadlyAffectedAutism_4_116,BR,Broadly affected autism,A1,1,0.9972,4,BroadlyAffectedAutism cannot process instructions given during this period
BroadlyAffectedAutism_4_117,BR,Broadly affected autism,A18,1,0.9932,4,BroadlyAffectedAutism cannot retrieve stored social rules now
BroadlyAffectedAutism_4_118,BR,Broadly affected autism,A19,1,0.9979,4,BroadlyAffectedAutism cannot execute established classroom routines currently
BroadlyAffectedAutism_4_119,BR,Broadly affected autism,A24,1,0.9973,4,BroadlyAffectedAutism cannot register feedback delivered during this offline state
BroadlyAffectedAutism_2_11,BR,Broadly affected autism,A20,1,0.9966,2,BroadlyAffectedAutism reacts disproportionately relative to the lights' actual significance
BroadlyAffectedAutism_3_33,BR,Broadly affected autism,A1,1,0.9982,3,BroadlyAffectedAutism's cognitive processing goes offline
BroadlyAffectedAutism_4_75,BR,Broadly affected autism,A1,1,0.998,4,BroadlyAffectedAutism cannot acquire new learning currently
BroadlyAffectedAutism_5_188,BR,Broadly affected autism,A24,0,0.9933,5,BroadlyAffectedAutism's current feedback fails to update its system
BroadlyAffectedAutism_3_34,BR,Broadly affected autism,A1,1,0.9964,3,BroadlyAffectedAutism cannot engage socially until regulated
BroadlyAffectedAutism_4_120,BR,Broadly affected autism,A1,1,0.9957,4,BroadlyAffectedAutism cannot process learning until regulated
BroadlyAffectedAutism_5_216,BR,Broadly affected autism,A24,1,0.9919,5,BroadlyAffectedAutism cannot integrate feedback given while dysregulated
BroadlyAffectedAutism_4_121,BR,Broadly affected autism,A1,1,0.9936,4,BroadlyAffectedAutism remains cognitively offline during dysregulation
BroadlyAffectedAutism_5_221,BR,Broadly affected autism,A1,1,0.997,5,BroadlyAffectedAutism cannot process instruction until regulation restored
BroadlyAffectedAutism_5_223,BR,Broadly affected autism,A1,1,0.9949,5,BroadlyAffectedAutism disengages from classroom tasks during this period
BroadlyAffectedAutism_3_35,BR,Broadly affected autism,A2,1,0.9949,3,BroadlyAffectedAutism weighs buzzing light equal to instruction
BroadlyAffectedAutism_4_85,BR,Broadly affected autism,A1,1,0.9962,4,BroadlyAffectedAutism risks going offline from sensory overload
BroadlyAffectedAutism_4_86,BR,Broadly affected autism,A2,1,0.994,4,BroadlyAffectedAutism cannot filter buzzing to prioritize instruction
BroadlyAffectedAutism_5_205,BR,Broadly affected autism,A11,1,0.995,5,BroadlyAffectedAutism requires effortful control to attend instruction
BroadlyAffectedAutism_4_87,BR,Broadly affected autism,A7,1,0.9925,4,BroadlyAffectedAutism processes instruction more slowly during buzzing
BroadlyAffectedAutism_5_182,BR,Broadly affected autism,A24,1,0.9974,5,BroadlyAffectedAutism misses temporally proximate feedback during instruction
BroadlyAffectedAutism_5_183,BR,Broadly affected autism,A6,1,0.9969,5,BroadlyAffectedAutism experiences processing overload from environmental volatility
BroadlyAffectedAutism_1_4,BR,Broadly affected autism,A19,0,0.9942,1,BroadlyAffectedAutism loses prior routine optimization for lighting
BroadlyAffectedAutism_2_16,BR,Broadly affected autism,A20,1,0.9961,2,BroadlyAffectedAutism generates disproportionate prediction error signals now
BroadlyAffectedAutism_3_47,BR,Broadly affected autism,A2,1,0.9979,3,BroadlyAffectedAutism cannot automatically filter the buzzing sound
BroadlyAffectedAutism_2_17,BR,Broadly affected autism,A1,0,0.9801,2,BroadlyAffectedAutism risks exceeding regulatory threshold from new lighting
BroadlyAffectedAutism_3_56,BR,Broadly affected autism,A2,1,0.9976,3,BroadlyAffectedAutism weighs buzzing sound equal to instruction
BroadlyAffectedAutism_4_130,BR,Broadly affected autism,A2,1,0.9972,4,BroadlyAffectedAutism requires effortful filtering to prioritize instruction
BroadlyAffectedAutism_4_132,BR,Broadly affected autism,A7,1,0.9918,4,BroadlyAffectedAutism processes the instruction at reduced speed
BroadlyAffectedAutism_2_18,BR,Broadly affected autism,A19,1,0.9907,2,BroadlyAffectedAutism no longer allocates resources away from lighting processing
BroadlyAffectedAutism_3_49,BR,Broadly affected autism,A1,0,0.9937,3,BroadlyAffectedAutism approaches sensory regulatory threshold from lighting input
BroadlyAffectedAutism_4_113,BR,Broadly affected autism,A1,1,0.998,4,BroadlyAffectedAutism risks losing cognitive processing availability
BroadlyAffectedAutism_5_193,BR,Broadly affected autism,A1,1,0.9958,5,BroadlyAffectedAutism loses social interaction capacity temporarily
BroadlyAffectedAutism_5_194,BR,Broadly affected autism,A1,1,0.9974,5,BroadlyAffectedAutism cannot learn until regulation restored
BroadlyAffectedAutism_4_115,BR,Broadly affected autism,A3,1,0.9975,4,BroadlyAffectedAutism experiences interference integrating visual and auditory input
BroadlyAffectedAutism_3_50,BR,Broadly affected autism,A2,1,0.9966,3,BroadlyAffectedAutism cannot automatically deprioritize the buzzing light stimulus
BroadlyAffectedAutism_4_123,BR,Broadly affected autism,A1,1,0.9975,4,BroadlyAffectedAutism risks sensory input exceeding regulatory threshold
BroadlyAffectedAutism_5_219,BR,Broadly affected autism,A1,1,0.9982,5,BroadlyAffectedAutism learning capacity halts temporarily
BroadlyAffectedAutism_4_124,BR,Broadly affected autism,A2,1,0.9968,4,BroadlyAffectedAutism continues weighting buzzing light equally with other stimuli
MixedASDwithDelay_0_0,MX,Mixed ASD with developmental delay,,1,0.988,0,"An autistic cognitive architecture that prioritizes local sensory detail over global coherence, operates through concrete-visual representations, requires explicit rule structures, and regulates learning through predictable, closed-loop feedback, with delayed developmental timing and slowed complex processing."
MixedASDwithDelay_1_1,MX,Mixed ASD with developmental delay,A1,1,0.9982,1,MixedASDwithDelay's cognitive processing goes offline
MixedASDwithDelay_2_6,MX,Mixed ASD with developmental delay,A1,1,0.9978,2,MixedASDwithDelay cannot engage in learning tasks
MixedASDwithDelay_3_20,MX,Mixed ASD with developmental delay,A24,1,0.9963,3,MixedASDwithDelay cannot receive temporally proximate feedback now
MixedASDwithDelay_4_43,MX,Mixed ASD with developmental delay,A24,1,0.9954,4,MixedASDwithDelay cannot update behavior without proximate feedback
MixedASDwithDelay_3_21,MX,Mixed ASD with developmental delay,A6,1,0.998,3,MixedASDwithDelay accumulates processing overload from environmental change
MixedASDwithDelay_4_48,MX,Mixed ASD with developmental delay,A1,1,0.9971,4,MixedASDwithDelay remains offline until sensory regulation restored
MixedASDwithDelay_5_75,MX,Mixed ASD with developmental delay,A24,1,0.9963,5,MixedASDwithDelay misses feedback that requires temporal proximity
MixedASDwithDelay_6_102,MX,Mixed ASD with developmental delay,A19,0,0.3258,6,MixedASDwithDelay cannot form a new routine optimization
MixedASDwithDelay_7_148,MX,Mixed ASD with developmental delay,A6,1,0.9928,7,MixedASDwithDelay treats the lighting change as ongoing overload
MixedASDwithDelay_2_7,MX,Mixed ASD with developmental delay,A1,1,0.9976,2,MixedASDwithDelay cannot engage in social interaction
MixedASDwithDelay_3_25,MX,Mixed ASD with developmental delay,A1,1,0.9982,3,MixedASDwithDelay cannot access learning processes
MixedASDwithDelay_4_52,MX,Mixed ASD with developmental delay,A1,1,0.9979,4,MixedASDwithDelay's learning remains unavailable until sensory regulation restores
MixedASDwithDelay_5_67,MX,Mixed ASD with developmental delay,A20,0,0.9918,5,MixedASDwithDelay registers the new lighting as unanticipated change
MixedASDwithDelay_6_109,MX,Mixed ASD with developmental delay,A2,1,0.993,6,MixedASDwithDelay weights buzzing and brightness as equally salient
MixedASDwithDelay_7_153,MX,Mixed ASD with developmental delay,A3,1,0.9962,7,MixedASDwithDelay experiences interference integrating buzzing and brightness
MixedASDwithDelay_8_189,MX,Mixed ASD with developmental delay,A3,1,0.9979,8,MixedASDwithDelay cannot form coherent multisensory percept
MixedASDwithDelay_8_190,MX,Mixed ASD with developmental delay,A2,1,0.9909,8,MixedASDwithDelay cannot filter buzzing from brightness by relevance
MixedASDwithDelay_9_249,MX,Mixed ASD with developmental delay,A6,0,0.9257,9,MixedASDwithDelay treats the lighting change as environmental volatility
MixedASDwithDelay_10_313,MX,Mixed ASD with developmental delay,A6,1,0.9924,10,MixedASDwithDelay experiences processing overload rather than adaptation
MixedASDwithDelay_10_315,MX,Mixed ASD with developmental delay,A1,0,0.9908,10,MixedASDwithDelay risks exceeding its regulatory threshold
MixedASDwithDelay_7_154,MX,Mixed ASD with developmental delay,A2,1,0.9974,7,MixedASDwithDelay must expend effort filtering both stimuli
MixedASDwithDelay_8_184,MX,Mixed ASD with developmental delay,A2,0,0.9879,8,MixedASDwithDelay's filtering effort depletes resources for other processing
MixedASDwithDelay_9_243,MX,Mixed ASD with developmental delay,A1,1,0.9975,9,MixedASDwithDelay's sensory input risks exceeding regulatory threshold
MixedASDwithDelay_9_244,MX,Mixed ASD with developmental delay,A7,0,0.9942,9,MixedASDwithDelay's processing speed for complex information decreases further
MixedASDwithDelay_10_308,MX,Mixed ASD with developmental delay,A6,0,0.991,10,MixedASDwithDelay experiences further overload from environmental volatility
MixedASDwithDelay_9_245,MX,Mixed ASD with developmental delay,A3,0,0.8477,9,MixedASDwithDelay's cross-modal integration produces greater interference
MixedASDwithDelay_5_68,MX,Mixed ASD with developmental delay,A24,1,0.9963,5,Feedback given now fails to update MixedASDwithDelay's learning
MixedASDwithDelay_6_114,MX,Mixed ASD with developmental delay,A24,1,0.991,6,MixedASDwithDelay's learning state remains unchanged by current input
MixedASDwithDelay_7_150,MX,Mixed ASD with developmental delay,A2,1,0.9936,7,MixedASDwithDelay continues treating buzzing light as high-priority input
MixedASDwithDelay_8_191,MX,Mixed ASD with developmental delay,A1,1,0.9964,8,MixedASDwithDelay remains offline until light input reduces
MixedASDwithDelay_9_256,MX,Mixed ASD with developmental delay,A24,1,0.9914,9,MixedASDwithDelay receives no causally linked feedback now
MixedASDwithDelay_8_192,MX,Mixed ASD with developmental delay,A20,1,0.9959,8,MixedASDwithDelay generates disproportionate prediction error from lights
MixedASDwithDelay_8_193,MX,Mixed ASD with developmental delay,A2,1,0.9956,8,MixedASDwithDelay cannot deprioritize the buzzing light stimulus
MixedASDwithDelay_8_194,MX,Mixed ASD with developmental delay,A6,0,0.9885,8,MixedASDwithDelay experiences the classroom as rapidly changing environment
MixedASDwithDelay_7_151,MX,Mixed ASD with developmental delay,A20,1,0.9954,7,MixedASDwithDelay's prediction error signal remains disproportionately elevated
MixedASDwithDelay_8_202,MX,Mixed ASD with developmental delay,A20,1,0.9981,8,MixedASDwithDelay treats the light change as highly disruptive
MixedASDwithDelay_9_252,MX,Mixed ASD with developmental delay,A2,1,0.9969,9,MixedASDwithDelay allocates equal weight to buzzing sound
MixedASDwithDelay_6_116,MX,Mixed ASD with developmental delay,A21,1,0.986,6,Any framing of this moment as failure blocks learning further
MixedASDwithDelay_7_143,MX,Mixed ASD with developmental delay,A21,0,0.9823,7,MixedASDwithDelay's threat response activates instead of learning
MixedASDwithDelay_8_187,MX,Mixed ASD with developmental delay,A21,1,0.9948,8,MixedASDwithDelay's learning stays blocked by threat activation
MixedASDwithDelay_7_145,MX,Mixed ASD with developmental delay,A1,1,0.9955,7,MixedASDwithDelay's cognitive processing stays offline regardless
MixedASDwithDelay_8_178,MX,Mixed ASD with developmental delay,A1,1,0.9967,8,MixedASDwithDelay's regulation must be restored before processing resumes
MixedASDwithDelay_8_179,MX,Mixed ASD with developmental delay,A2,0,0.9906,8,MixedASDwithDelay continues weighting all sensory input equally
MixedASDwithDelay_9_227,MX,Mixed ASD with developmental delay,A1,0,0.8132,9,MixedASDwithDelay's sensory threshold remains exceeded
MixedASDwithDelay_10_274,MX,Mixed ASD with developmental delay,A6,0,0.985,10,MixedASDwithDelay's overload blocks adaptive learning rate updates
MixedASDwithDelay_5_69,MX,Mixed ASD with developmental delay,A1,1,0.9969,5,MixedASDwithDelay cannot process classroom instruction during this state
MixedASDwithDelay_5_70,MX,Mixed ASD with developmental delay,A19,1,0.9866,5,MixedASDwithDelay cannot offset disruption with prior routine
MixedASDwithDelay_6_113,MX,Mixed ASD with developmental delay,A19,1,0.9953,6,MixedASDwithDelay lacks freed cognitive resources without routine support
MixedASDwithDelay_7_140,MX,Mixed ASD with developmental delay,A1,1,0.9953,7,MixedASDwithDelay remains unable to resume cognitive processing
MixedASDwithDelay_4_54,MX,Mixed ASD with developmental delay,A6,0,0.9879,4,MixedASDwithDelay's learning rate cannot adjust to this change
MixedASDwithDelay_5_86,MX,Mixed ASD with developmental delay,A19,1,0.9962,5,MixedASDwithDelay loses the routine's computational optimization
